observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,count,classificationMethod,classificationTimestamp,observationComments
2023_05_5A_1_obs_02699,5A_P800HK06278624,2023_05_5A_1_img_02733,2023_05_5A_1_evt_00900,2023-06-23T10:50:08-08:00,2023-06-23T10:50:08-08:00,media,Empty,NA,machine,2023-11-21 10:49:12.365698,comments
2023_05_5A_1_obs_02700,5A_P800HK06278624,2023_05_5A_1_img_02734,2023_05_5A_1_evt_00900,2023-06-23T10:50:13-08:00,2023-06-23T10:50:13-08:00,media,Empty,NA,machine,2023-11-21 10:49:12.790981,comments
2023_05_5A_1_obs_02701,5A_P800HK06278624,2023_05_5A_1_img_02735,2023_05_5A_1_evt_00901,2023-06-23T10:50:39-08:00,2023-06-23T10:50:39-08:00,media,Empty,NA,machine,2023-11-21 10:26:13.692489,comments
2023_05_5A_1_obs_02702,5A_P800HK06278624,2023_05_5A_1_img_02736,2023_05_5A_1_evt_00901,2023-06-23T10:50:44-08:00,2023-06-23T10:50:44-08:00,media,Empty,NA,machine,2023-11-21 10:49:13.219851,comments
2023_05_5A_1_obs_02703,5A_P800HK06278624,2023_05_5A_1_img_02737,2023_05_5A_1_evt_00901,2023-06-23T10:50:49-08:00,2023-06-23T10:50:49-08:00,media,Empty,NA,machine,2023-11-21 10:49:13.649819,comments
2023_05_5A_1_obs_02704,5A_P800HK06278624,2023_05_5A_1_img_02738,2023_05_5A_1_evt_00902,2023-06-23T10:51:10-08:00,2023-06-23T10:51:10-08:00,media,Empty,NA,machine,2023-11-21 10:49:14.074801,comments
2023_05_5A_1_obs_02705,5A_P800HK06278624,2023_05_5A_1_img_02739,2023_05_5A_1_evt_00902,2023-06-23T10:51:15-08:00,2023-06-23T10:51:15-08:00,media,Empty,NA,machine,2023-11-21 10:26:14.121339,comments
2023_05_5A_1_obs_02706,5A_P800HK06278624,2023_05_5A_1_img_02740,2023_05_5A_1_evt_00902,2023-06-23T10:51:20-08:00,2023-06-23T10:51:20-08:00,media,Empty,NA,machine,2023-11-21 10:26:14.549629,comments
2023_05_5A_1_obs_02707,5A_P800HK06278624,2023_05_5A_1_img_02741,2023_05_5A_1_evt_00903,2023-06-23T10:51:38-08:00,2023-06-23T10:51:38-08:00,media,Empty,NA,machine,2023-11-21 10:49:14.500917,comments
2023_05_5A_1_obs_02708,5A_P800HK06278624,2023_05_5A_1_img_02742,2023_05_5A_1_evt_00903,2023-06-23T10:51:43-08:00,2023-06-23T10:51:43-08:00,media,Empty,NA,machine,2023-11-21 10:49:14.927226,comments
2023_05_5A_1_obs_02709,5A_P800HK06278624,2023_05_5A_1_img_02743,2023_05_5A_1_evt_00903,2023-06-23T10:51:48-08:00,2023-06-23T10:51:48-08:00,media,Empty,NA,machine,2023-11-21 10:26:14.978025,comments
2023_05_5A_1_obs_02710,5A_P800HK06278624,2023_05_5A_1_img_02744,2023_05_5A_1_evt_00904,2023-06-23T10:52:03-08:00,2023-06-23T10:52:03-08:00,media,Empty,NA,machine,2023-11-21 10:49:15.353493,comments
2023_05_5A_1_obs_02711,5A_P800HK06278624,2023_05_5A_1_img_02745,2023_05_5A_1_evt_00904,2023-06-23T10:52:08-08:00,2023-06-23T10:52:08-08:00,media,Empty,NA,machine,2023-11-21 10:49:15.781167,comments
2023_05_5A_1_obs_02712,5A_P800HK06278624,2023_05_5A_1_img_02746,2023_05_5A_1_evt_00904,2023-06-23T10:52:13-08:00,2023-06-23T10:52:13-08:00,media,Empty,NA,machine,2023-11-21 10:49:16.205733,comments
2023_05_5A_1_obs_02713,5A_P800HK06278624,2023_05_5A_1_img_02747,2023_05_5A_1_evt_00905,2023-06-23T10:52:49-08:00,2023-06-23T10:52:49-08:00,media,Empty,NA,machine,2023-11-21 10:26:15.409960,comments
2023_05_5A_1_obs_02714,5A_P800HK06278624,2023_05_5A_1_img_02748,2023_05_5A_1_evt_00905,2023-06-23T10:52:54-08:00,2023-06-23T10:52:54-08:00,media,Empty,NA,machine,2023-11-21 10:49:16.635814,comments
2023_05_5A_1_obs_02715,5A_P800HK06278624,2023_05_5A_1_img_02749,2023_05_5A_1_evt_00905,2023-06-23T10:52:59-08:00,2023-06-23T10:52:59-08:00,media,Empty,NA,machine,2023-11-21 10:49:17.060076,comments
2023_05_5A_1_obs_02716,5A_P800HK06278624,2023_05_5A_1_img_02750,2023_05_5A_1_evt_00906,2023-06-23T10:53:45-08:00,2023-06-23T10:53:45-08:00,media,Empty,NA,machine,2023-11-21 10:49:17.487172,comments
2023_05_5A_1_obs_02717,5A_P800HK06278624,2023_05_5A_1_img_02751,2023_05_5A_1_evt_00906,2023-06-23T10:53:50-08:00,2023-06-23T10:53:50-08:00,media,Empty,NA,machine,2023-11-21 10:26:15.841274,comments
2023_05_5A_1_obs_02718,5A_P800HK06278624,2023_05_5A_1_img_02752,2023_05_5A_1_evt_00906,2023-06-23T10:53:55-08:00,2023-06-23T10:53:55-08:00,media,Empty,NA,machine,2023-11-21 10:26:16.269113,comments
2023_05_5A_1_obs_02719,5A_P800HK06278624,2023_05_5A_1_img_02753,2023_05_5A_1_evt_00907,2023-06-23T10:54:22-08:00,2023-06-23T10:54:22-08:00,media,Empty,NA,machine,2023-11-21 10:49:17.912357,comments
2023_05_5A_1_obs_02720,5A_P800HK06278624,2023_05_5A_1_img_02754,2023_05_5A_1_evt_00907,2023-06-23T10:54:27-08:00,2023-06-23T10:54:27-08:00,media,Empty,NA,machine,2023-11-21 10:49:18.340404,comments
2023_05_5A_1_obs_02721,5A_P800HK06278624,2023_05_5A_1_img_02755,2023_05_5A_1_evt_00907,2023-06-23T10:54:32-08:00,2023-06-23T10:54:32-08:00,media,Empty,NA,machine,2023-11-21 10:26:16.696647,comments
2023_05_5A_1_obs_02722,5A_P800HK06278624,2023_05_5A_1_img_02756,2023_05_5A_1_evt_00908,2023-06-23T10:54:47-08:00,2023-06-23T10:54:47-08:00,media,Empty,NA,machine,2023-11-21 10:49:18.765728,comments
2023_05_5A_1_obs_02723,5A_P800HK06278624,2023_05_5A_1_img_02757,2023_05_5A_1_evt_00908,2023-06-23T10:54:52-08:00,2023-06-23T10:54:52-08:00,media,Empty,NA,machine,2023-11-21 10:49:19.190985,comments
2023_05_5A_1_obs_02724,5A_P800HK06278624,2023_05_5A_1_img_02758,2023_05_5A_1_evt_00908,2023-06-23T10:54:57-08:00,2023-06-23T10:54:57-08:00,media,Empty,NA,machine,2023-11-21 10:49:19.616109,comments
2023_05_5A_1_obs_02725,5A_P800HK06278624,2023_05_5A_1_img_02759,2023_05_5A_1_evt_00909,2023-06-23T10:55:13-08:00,2023-06-23T10:55:13-08:00,media,Empty,NA,machine,2023-11-21 10:26:17.125360,comments
2023_05_5A_1_obs_02726,5A_P800HK06278624,2023_05_5A_1_img_02760,2023_05_5A_1_evt_00909,2023-06-23T10:55:18-08:00,2023-06-23T10:55:18-08:00,media,Empty,NA,machine,2023-11-21 10:49:20.041279,comments
2023_05_5A_1_obs_02727,5A_P800HK06278624,2023_05_5A_1_img_02761,2023_05_5A_1_evt_00909,2023-06-23T10:55:23-08:00,2023-06-23T10:55:23-08:00,media,Empty,NA,machine,2023-11-21 10:49:20.467384,comments
2023_05_5A_1_obs_02728,5A_P800HK06278624,2023_05_5A_1_img_02762,2023_05_5A_1_evt_00910,2023-06-23T10:55:40-08:00,2023-06-23T10:55:40-08:00,media,Empty,NA,machine,2023-11-21 10:49:20.893142,comments
2023_05_5A_1_obs_02729,5A_P800HK06278624,2023_05_5A_1_img_02763,2023_05_5A_1_evt_00910,2023-06-23T10:55:45-08:00,2023-06-23T10:55:45-08:00,media,Empty,NA,machine,2023-11-21 10:26:17.552023,comments
2023_05_5A_1_obs_02730,5A_P800HK06278624,2023_05_5A_1_img_02764,2023_05_5A_1_evt_00910,2023-06-23T10:55:50-08:00,2023-06-23T10:55:50-08:00,media,Empty,NA,machine,2023-11-21 10:26:17.978899,comments
2023_05_5A_1_obs_02731,5A_P800HK06278624,2023_05_5A_1_img_02765,2023_05_5A_1_evt_00911,2023-06-23T10:56:12-08:00,2023-06-23T10:56:12-08:00,media,Empty,NA,machine,2023-11-21 10:49:21.318660,comments
2023_05_5A_1_obs_02732,5A_P800HK06278624,2023_05_5A_1_img_02766,2023_05_5A_1_evt_00911,2023-06-23T10:56:17-08:00,2023-06-23T10:56:17-08:00,media,Empty,NA,machine,2023-11-21 10:49:21.744528,comments
2023_05_5A_1_obs_02733,5A_P800HK06278624,2023_05_5A_1_img_02767,2023_05_5A_1_evt_00911,2023-06-23T10:56:22-08:00,2023-06-23T10:56:22-08:00,media,Empty,NA,machine,2023-11-21 10:26:18.405511,comments
2023_05_5A_1_obs_02734,5A_P800HK06278624,2023_05_5A_1_img_02768,2023_05_5A_1_evt_00912,2023-06-23T10:56:48-08:00,2023-06-23T10:56:48-08:00,media,Empty,NA,machine,2023-11-21 10:49:22.168939,comments
2023_05_5A_1_obs_02735,5A_P800HK06278624,2023_05_5A_1_img_02769,2023_05_5A_1_evt_00912,2023-06-23T10:56:53-08:00,2023-06-23T10:56:53-08:00,media,Empty,NA,machine,2023-11-21 10:49:22.594101,comments
2023_05_5A_1_obs_02736,5A_P800HK06278624,2023_05_5A_1_img_02770,2023_05_5A_1_evt_00912,2023-06-23T10:56:58-08:00,2023-06-23T10:56:58-08:00,media,Empty,NA,machine,2023-11-21 10:49:23.018298,comments
2023_05_5A_1_obs_02737,5A_P800HK06278624,2023_05_5A_1_img_02771,2023_05_5A_1_evt_00913,2023-06-23T11:01:47-08:00,2023-06-23T11:01:47-08:00,media,Empty,NA,machine,2023-11-21 10:26:18.831470,comments
2023_05_5A_1_obs_02738,5A_P800HK06278624,2023_05_5A_1_img_02772,2023_05_5A_1_evt_00913,2023-06-23T11:01:52-08:00,2023-06-23T11:01:52-08:00,media,Empty,NA,machine,2023-11-21 10:49:23.451323,comments
2023_05_5A_1_obs_02739,5A_P800HK06278624,2023_05_5A_1_img_02773,2023_05_5A_1_evt_00913,2023-06-23T11:01:57-08:00,2023-06-23T11:01:57-08:00,media,Empty,NA,machine,2023-11-21 10:49:23.875883,comments
2023_05_5A_1_obs_02740,5A_P800HK06278624,2023_05_5A_1_img_02774,2023_05_5A_1_evt_00914,2023-06-23T11:02:27-08:00,2023-06-23T11:02:27-08:00,media,Empty,NA,machine,2023-11-21 10:49:24.306444,comments
2023_05_5A_1_obs_02741,5A_P800HK06278624,2023_05_5A_1_img_02775,2023_05_5A_1_evt_00914,2023-06-23T11:02:32-08:00,2023-06-23T11:02:32-08:00,media,Empty,NA,machine,2023-11-21 10:26:19.258584,comments
2023_05_5A_1_obs_02742,5A_P800HK06278624,2023_05_5A_1_img_02776,2023_05_5A_1_evt_00914,2023-06-23T11:02:37-08:00,2023-06-23T11:02:37-08:00,media,Empty,NA,machine,2023-11-21 10:26:19.685822,comments
2023_05_5A_1_obs_02743,5A_P800HK06278624,2023_05_5A_1_img_02777,2023_05_5A_1_evt_00915,2023-06-23T11:02:52-08:00,2023-06-23T11:02:52-08:00,media,Empty,NA,machine,2023-11-21 10:49:24.730503,comments
2023_05_5A_1_obs_02744,5A_P800HK06278624,2023_05_5A_1_img_02778,2023_05_5A_1_evt_00915,2023-06-23T11:02:57-08:00,2023-06-23T11:02:57-08:00,media,Empty,NA,machine,2023-11-21 10:49:25.155437,comments
2023_05_5A_1_obs_02745,5A_P800HK06278624,2023_05_5A_1_img_02779,2023_05_5A_1_evt_00915,2023-06-23T11:03:02-08:00,2023-06-23T11:03:02-08:00,media,Empty,NA,machine,2023-11-21 10:26:20.112724,comments
2023_05_5A_1_obs_02746,5A_P800HK06278624,2023_05_5A_1_img_02780,2023_05_5A_1_evt_00916,2023-06-23T11:03:27-08:00,2023-06-23T11:03:27-08:00,media,Empty,NA,machine,2023-11-21 10:49:25.581268,comments
2023_05_5A_1_obs_02747,5A_P800HK06278624,2023_05_5A_1_img_02781,2023_05_5A_1_evt_00916,2023-06-23T11:03:32-08:00,2023-06-23T11:03:32-08:00,media,Empty,NA,machine,2023-11-21 10:49:26.005722,comments
2023_05_5A_1_obs_02748,5A_P800HK06278624,2023_05_5A_1_img_02782,2023_05_5A_1_evt_00916,2023-06-23T11:03:37-08:00,2023-06-23T11:03:37-08:00,media,Empty,NA,machine,2023-11-21 10:49:26.431406,comments
2023_05_5A_1_obs_02749,5A_P800HK06278624,2023_05_5A_1_img_02783,2023_05_5A_1_evt_00917,2023-06-23T11:04:16-08:00,2023-06-23T11:04:16-08:00,media,Empty,NA,machine,2023-11-21 10:26:20.540129,comments
2023_05_5A_1_obs_02750,5A_P800HK06278624,2023_05_5A_1_img_02784,2023_05_5A_1_evt_00917,2023-06-23T11:04:21-08:00,2023-06-23T11:04:21-08:00,media,Empty,NA,machine,2023-11-21 10:49:26.856822,comments
2023_05_5A_1_obs_02751,5A_P800HK06278624,2023_05_5A_1_img_02785,2023_05_5A_1_evt_00917,2023-06-23T11:04:26-08:00,2023-06-23T11:04:26-08:00,media,Empty,NA,machine,2023-11-21 10:49:27.280578,comments
2023_05_5A_1_obs_02752,5A_P800HK06278624,2023_05_5A_1_img_02786,2023_05_5A_1_evt_00918,2023-06-23T11:19:22-08:00,2023-06-23T11:19:22-08:00,media,Empty,NA,machine,2023-11-21 10:49:27.707417,comments
2023_05_5A_1_obs_02753,5A_P800HK06278624,2023_05_5A_1_img_02787,2023_05_5A_1_evt_00918,2023-06-23T11:19:27-08:00,2023-06-23T11:19:27-08:00,media,Empty,NA,machine,2023-11-21 10:26:20.966727,comments
2023_05_5A_1_obs_02754,5A_P800HK06278624,2023_05_5A_1_img_02788,2023_05_5A_1_evt_00918,2023-06-23T11:19:32-08:00,2023-06-23T11:19:32-08:00,media,Empty,NA,machine,2023-11-21 10:26:21.392173,comments
2023_05_5A_1_obs_02755,5A_P800HK06278624,2023_05_5A_1_img_02789,2023_05_5A_1_evt_00919,2023-06-23T11:20:11-08:00,2023-06-23T11:20:11-08:00,media,Empty,NA,machine,2023-11-21 10:49:28.128834,comments
2023_05_5A_1_obs_02756,5A_P800HK06278624,2023_05_5A_1_img_02790,2023_05_5A_1_evt_00919,2023-06-23T11:20:16-08:00,2023-06-23T11:20:16-08:00,media,Empty,NA,machine,2023-11-21 10:49:28.553797,comments
2023_05_5A_1_obs_02757,5A_P800HK06278624,2023_05_5A_1_img_02791,2023_05_5A_1_evt_00919,2023-06-23T11:20:21-08:00,2023-06-23T11:20:21-08:00,media,Empty,NA,machine,2023-11-21 10:26:21.817237,comments
2023_05_5A_1_obs_02758,5A_P800HK06278624,2023_05_5A_1_img_02792,2023_05_5A_1_evt_00920,2023-06-23T11:20:36-08:00,2023-06-23T11:20:36-08:00,media,Empty,NA,machine,2023-11-21 10:49:28.978386,comments
2023_05_5A_1_obs_02759,5A_P800HK06278624,2023_05_5A_1_img_02793,2023_05_5A_1_evt_00920,2023-06-23T11:20:41-08:00,2023-06-23T11:20:41-08:00,media,Empty,NA,machine,2023-11-21 10:49:29.404371,comments
2023_05_5A_1_obs_02760,5A_P800HK06278624,2023_05_5A_1_img_02794,2023_05_5A_1_evt_00920,2023-06-23T11:20:46-08:00,2023-06-23T11:20:46-08:00,media,Empty,NA,machine,2023-11-21 10:49:29.826554,comments
2023_05_5A_1_obs_02761,5A_P800HK06278624,2023_05_5A_1_img_02795,2023_05_5A_1_evt_00921,2023-06-23T11:21:04-08:00,2023-06-23T11:21:04-08:00,media,Empty,NA,machine,2023-11-21 10:26:22.242239,comments
2023_05_5A_1_obs_02762,5A_P800HK06278624,2023_05_5A_1_img_02796,2023_05_5A_1_evt_00921,2023-06-23T11:21:09-08:00,2023-06-23T11:21:09-08:00,media,Empty,NA,machine,2023-11-21 10:49:30.250165,comments
2023_05_5A_1_obs_02763,5A_P800HK06278624,2023_05_5A_1_img_02797,2023_05_5A_1_evt_00921,2023-06-23T11:21:14-08:00,2023-06-23T11:21:14-08:00,media,Empty,NA,machine,2023-11-21 10:49:30.675496,comments
2023_05_5A_1_obs_02764,5A_P800HK06278624,2023_05_5A_1_img_02798,2023_05_5A_1_evt_00922,2023-06-23T11:21:33-08:00,2023-06-23T11:21:33-08:00,media,Empty,NA,machine,2023-11-21 10:49:31.100720,comments
2023_05_5A_1_obs_02765,5A_P800HK06278624,2023_05_5A_1_img_02799,2023_05_5A_1_evt_00922,2023-06-23T11:21:38-08:00,2023-06-23T11:21:38-08:00,media,Empty,NA,machine,2023-11-21 10:26:22.670669,comments
2023_05_5A_1_obs_02766,5A_P800HK06278624,2023_05_5A_1_img_02800,2023_05_5A_1_evt_00922,2023-06-23T11:21:43-08:00,2023-06-23T11:21:43-08:00,media,Empty,NA,machine,2023-11-21 10:26:23.097446,comments
2023_05_5A_1_obs_02767,5A_P800HK06278624,2023_05_5A_1_img_02801,2023_05_5A_1_evt_00923,2023-06-23T11:22:23-08:00,2023-06-23T11:22:23-08:00,media,Empty,NA,machine,2023-11-21 10:49:31.525339,comments
2023_05_5A_1_obs_02768,5A_P800HK06278624,2023_05_5A_1_img_02802,2023_05_5A_1_evt_00923,2023-06-23T11:22:28-08:00,2023-06-23T11:22:28-08:00,media,Empty,NA,machine,2023-11-21 10:49:31.951461,comments
2023_05_5A_1_obs_02769,5A_P800HK06278624,2023_05_5A_1_img_02803,2023_05_5A_1_evt_00923,2023-06-23T11:22:33-08:00,2023-06-23T11:22:33-08:00,media,Empty,NA,machine,2023-11-21 10:26:23.525146,comments
2023_05_5A_1_obs_02770,5A_P800HK06278624,2023_05_5A_1_img_02804,2023_05_5A_1_evt_00924,2023-06-23T11:22:54-08:00,2023-06-23T11:22:54-08:00,media,Empty,NA,machine,2023-11-21 10:49:32.377087,comments
2023_05_5A_1_obs_02771,5A_P800HK06278624,2023_05_5A_1_img_02805,2023_05_5A_1_evt_00924,2023-06-23T11:22:59-08:00,2023-06-23T11:22:59-08:00,media,Empty,NA,machine,2023-11-21 10:49:32.803192,comments
2023_05_5A_1_obs_02772,5A_P800HK06278624,2023_05_5A_1_img_02806,2023_05_5A_1_evt_00924,2023-06-23T11:23:04-08:00,2023-06-23T11:23:04-08:00,media,Empty,NA,machine,2023-11-21 10:49:33.227751,comments
2023_05_5A_1_obs_02773,5A_P800HK06278624,2023_05_5A_1_img_02807,2023_05_5A_1_evt_00925,2023-06-23T11:25:01-08:00,2023-06-23T11:25:01-08:00,media,Empty,NA,machine,2023-11-21 10:26:23.952542,comments
2023_05_5A_1_obs_02774,5A_P800HK06278624,2023_05_5A_1_img_02808,2023_05_5A_1_evt_00925,2023-06-23T11:25:06-08:00,2023-06-23T11:25:06-08:00,media,Empty,NA,machine,2023-11-21 10:49:33.656034,comments
2023_05_5A_1_obs_02775,5A_P800HK06278624,2023_05_5A_1_img_02809,2023_05_5A_1_evt_00925,2023-06-23T11:25:11-08:00,2023-06-23T11:25:11-08:00,media,Empty,NA,machine,2023-11-21 10:49:34.079873,comments
2023_05_5A_1_obs_02776,5A_P800HK06278624,2023_05_5A_1_img_02810,2023_05_5A_1_evt_00926,2023-06-23T11:25:29-08:00,2023-06-23T11:25:29-08:00,media,Empty,NA,machine,2023-11-21 10:49:34.507698,comments
2023_05_5A_1_obs_02777,5A_P800HK06278624,2023_05_5A_1_img_02811,2023_05_5A_1_evt_00926,2023-06-23T11:25:34-08:00,2023-06-23T11:25:34-08:00,media,Empty,NA,machine,2023-11-21 10:26:24.379078,comments
2023_05_5A_1_obs_02778,5A_P800HK06278624,2023_05_5A_1_img_02812,2023_05_5A_1_evt_00926,2023-06-23T11:25:39-08:00,2023-06-23T11:25:39-08:00,media,Empty,NA,machine,2023-11-21 10:26:24.805355,comments
2023_05_5A_1_obs_02779,5A_P800HK06278624,2023_05_5A_1_img_02813,2023_05_5A_1_evt_00927,2023-06-23T11:26:01-08:00,2023-06-23T11:26:01-08:00,media,Empty,NA,machine,2023-11-21 10:49:34.931569,comments
2023_05_5A_1_obs_02780,5A_P800HK06278624,2023_05_5A_1_img_02814,2023_05_5A_1_evt_00927,2023-06-23T11:26:06-08:00,2023-06-23T11:26:06-08:00,media,Empty,NA,machine,2023-11-21 10:49:35.359579,comments
2023_05_5A_1_obs_02781,5A_P800HK06278624,2023_05_5A_1_img_02815,2023_05_5A_1_evt_00927,2023-06-23T11:26:11-08:00,2023-06-23T11:26:11-08:00,media,Empty,NA,machine,2023-11-21 10:26:25.230930,comments
2023_05_5A_1_obs_02782,5A_P800HK06278624,2023_05_5A_1_img_02816,2023_05_5A_1_evt_00928,2023-06-23T11:26:27-08:00,2023-06-23T11:26:27-08:00,media,Empty,NA,machine,2023-11-21 10:49:35.783296,comments
2023_05_5A_1_obs_02783,5A_P800HK06278624,2023_05_5A_1_img_02817,2023_05_5A_1_evt_00928,2023-06-23T11:26:32-08:00,2023-06-23T11:26:32-08:00,media,Empty,NA,machine,2023-11-21 10:49:36.210744,comments
2023_05_5A_1_obs_02784,5A_P800HK06278624,2023_05_5A_1_img_02818,2023_05_5A_1_evt_00928,2023-06-23T11:26:37-08:00,2023-06-23T11:26:37-08:00,media,Empty,NA,machine,2023-11-21 10:49:36.644630,comments
2023_05_5A_1_obs_02785,5A_P800HK06278624,2023_05_5A_1_img_02819,2023_05_5A_1_evt_00929,2023-06-23T11:26:59-08:00,2023-06-23T11:26:59-08:00,media,Empty,NA,machine,2023-11-21 10:26:25.657548,comments
2023_05_5A_1_obs_02786,5A_P800HK06278624,2023_05_5A_1_img_02820,2023_05_5A_1_evt_00929,2023-06-23T11:27:04-08:00,2023-06-23T11:27:04-08:00,media,Empty,NA,machine,2023-11-21 10:49:37.071885,comments
2023_05_5A_1_obs_02787,5A_P800HK06278624,2023_05_5A_1_img_02821,2023_05_5A_1_evt_00929,2023-06-23T11:27:09-08:00,2023-06-23T11:27:09-08:00,media,Empty,NA,machine,2023-11-21 10:49:37.497166,comments
2023_05_5A_1_obs_02788,5A_P800HK06278624,2023_05_5A_1_img_02822,2023_05_5A_1_evt_00930,2023-06-23T11:28:53-08:00,2023-06-23T11:28:53-08:00,media,Empty,NA,machine,2023-11-21 10:49:37.923765,comments
2023_05_5A_1_obs_02789,5A_P800HK06278624,2023_05_5A_1_img_02823,2023_05_5A_1_evt_00930,2023-06-23T11:28:58-08:00,2023-06-23T11:28:58-08:00,media,Empty,NA,machine,2023-11-21 10:26:26.083809,comments
2023_05_5A_1_obs_02790,5A_P800HK06278624,2023_05_5A_1_img_02824,2023_05_5A_1_evt_00930,2023-06-23T11:29:03-08:00,2023-06-23T11:29:03-08:00,media,Empty,NA,machine,2023-11-21 10:26:26.511003,comments
2023_05_5A_1_obs_02791,5A_P800HK06278624,2023_05_5A_1_img_02825,2023_05_5A_1_evt_00931,2023-06-23T11:29:41-08:00,2023-06-23T11:29:41-08:00,media,Empty,NA,machine,2023-11-21 10:49:38.349321,comments
2023_05_5A_1_obs_02792,5A_P800HK06278624,2023_05_5A_1_img_02826,2023_05_5A_1_evt_00931,2023-06-23T11:29:46-08:00,2023-06-23T11:29:46-08:00,media,Empty,NA,machine,2023-11-21 10:49:38.776761,comments
2023_05_5A_1_obs_02793,5A_P800HK06278624,2023_05_5A_1_img_02827,2023_05_5A_1_evt_00931,2023-06-23T11:29:51-08:00,2023-06-23T11:29:51-08:00,media,Empty,NA,machine,2023-11-21 10:26:26.938624,comments
2023_05_5A_1_obs_02794,5A_P800HK06278624,2023_05_5A_1_img_02828,2023_05_5A_1_evt_00932,2023-06-23T11:41:31-08:00,2023-06-23T11:41:31-08:00,media,Empty,NA,machine,2023-11-21 10:49:39.202164,comments
2023_05_5A_1_obs_02795,5A_P800HK06278624,2023_05_5A_1_img_02829,2023_05_5A_1_evt_00932,2023-06-23T11:41:36-08:00,2023-06-23T11:41:36-08:00,media,Empty,NA,machine,2023-11-21 10:49:39.634630,comments
2023_05_5A_1_obs_02796,5A_P800HK06278624,2023_05_5A_1_img_02830,2023_05_5A_1_evt_00932,2023-06-23T11:41:41-08:00,2023-06-23T11:41:41-08:00,media,Empty,NA,machine,2023-11-21 10:49:40.059305,comments
2023_05_5A_1_obs_02797,5A_P800HK06278624,2023_05_5A_1_img_02832,2023_05_5A_1_evt_00933,2023-06-23T12:43:55-08:00,2023-06-23T12:43:55-08:00,media,Empty,NA,machine,2023-11-21 10:49:40.489726,comments
2023_05_5A_1_obs_02798,5A_P800HK06278624,2023_05_5A_1_img_02833,2023_05_5A_1_evt_00933,2023-06-23T12:44:00-08:00,2023-06-23T12:44:00-08:00,media,Empty,NA,machine,2023-11-21 10:49:40.914239,comments
2023_05_5A_1_obs_02799,5A_P800HK06278624,2023_05_5A_1_img_02834,2023_05_5A_1_evt_00933,2023-06-23T12:44:05-08:00,2023-06-23T12:44:05-08:00,media,Empty,NA,machine,2023-11-21 10:49:41.344049,comments
2023_05_5A_1_obs_02800,5A_P800HK06278624,2023_05_5A_1_img_02835,2023_05_5A_1_evt_00934,2023-06-23T12:52:05-08:00,2023-06-23T12:52:05-08:00,media,Empty,NA,machine,2023-11-21 10:26:27.792713,comments
2023_05_5A_1_obs_02801,5A_P800HK06278624,2023_05_5A_1_img_02836,2023_05_5A_1_evt_00934,2023-06-23T12:52:10-08:00,2023-06-23T12:52:10-08:00,media,Empty,NA,machine,2023-11-21 10:26:28.219333,comments
2023_05_5A_1_obs_02802,5A_P800HK06278624,2023_05_5A_1_img_02837,2023_05_5A_1_evt_00934,2023-06-23T12:52:15-08:00,2023-06-23T12:52:15-08:00,media,Empty,NA,machine,2023-11-21 10:49:41.769050,comments
2023_05_5A_1_obs_02803,5A_P800HK06278624,2023_05_5A_1_img_02838,2023_05_5A_1_evt_00935,2023-06-23T13:04:41-08:00,2023-06-23T13:04:41-08:00,media,Empty,NA,machine,2023-11-21 10:49:42.197880,comments
2023_05_5A_1_obs_02804,5A_P800HK06278624,2023_05_5A_1_img_02839,2023_05_5A_1_evt_00935,2023-06-23T13:04:46-08:00,2023-06-23T13:04:46-08:00,media,Empty,NA,machine,2023-11-21 10:26:28.646601,comments
2023_05_5A_1_obs_02805,5A_P800HK06278624,2023_05_5A_1_img_02840,2023_05_5A_1_evt_00935,2023-06-23T13:04:51-08:00,2023-06-23T13:04:51-08:00,media,Empty,NA,machine,2023-11-21 10:49:42.624449,comments
2023_05_5A_1_obs_02806,5A_P800HK06278624,2023_05_5A_1_img_02841,2023_05_5A_1_evt_00936,2023-06-23T13:16:59-08:00,2023-06-23T13:16:59-08:00,media,Empty,NA,machine,2023-11-21 10:49:43.053766,comments
2023_05_5A_1_obs_02807,5A_P800HK06278624,2023_05_5A_1_img_02842,2023_05_5A_1_evt_00936,2023-06-23T13:17:04-08:00,2023-06-23T13:17:04-08:00,media,Empty,NA,machine,2023-11-21 10:49:43.480823,comments
2023_05_5A_1_obs_02808,5A_P800HK06278624,2023_05_5A_1_img_02843,2023_05_5A_1_evt_00936,2023-06-23T13:17:09-08:00,2023-06-23T13:17:09-08:00,media,Empty,NA,machine,2023-11-21 10:26:29.075503,comments
2023_05_5A_1_obs_02809,5A_P800HK06278624,2023_05_5A_1_img_02844,2023_05_5A_1_evt_00937,2023-06-23T13:34:38-08:00,2023-06-23T13:34:38-08:00,media,Empty,NA,machine,2023-11-21 10:49:43.909555,comments
2023_05_5A_1_obs_02810,5A_P800HK06278624,2023_05_5A_1_img_02845,2023_05_5A_1_evt_00937,2023-06-23T13:34:43-08:00,2023-06-23T13:34:43-08:00,media,Empty,NA,machine,2023-11-21 10:49:44.344022,comments
2023_05_5A_1_obs_02811,5A_P800HK06278624,2023_05_5A_1_img_02846,2023_05_5A_1_evt_00937,2023-06-23T13:34:48-08:00,2023-06-23T13:34:48-08:00,media,Empty,NA,machine,2023-11-21 10:49:44.774335,comments
